name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc
Picking Winners,0x1fec994c4dd99e126643698ae6b3253cef5ff3d6,0x2d716aaa439385ca5264c5d254fed93fe1523985,141779.799674,0.8792221662339634,,2025-11-19T23:01:11.768000+00:00,False,False,2027.545251,17014.21005,9678.840926,38880.329674,-54066.660153000004,25760.34464750987,49,0.013044896184367867,0.007174692901402326,0.0,0.014349385802804652,0.9629307533427547,0.971736058267203,0.6271333840634852,0.0,0.29860706203243437,88,2026-03-07T21:46:50.299845+00:00
Elsewhere | copy,0x82fd2edb5b49f95d785c54043b4a3682cc66caa1,0xd029e469c2808b1a0e3e89587c4aba7a4456b83e,2445.903757,0.6394852193067979,,2025-02-02T11:44:08.978000+00:00,False,False,-12.046826,50.343933,133.977294,159.163757,-3736.341571,1150.6419718838129,49,0.017393194912490487,0.04641808892270899,0.0,0.12229590172844874,0.8224807044243939,0.8073703663441678,0.6271333840634852,0.0,0.2980610540671417,89,2026-03-07T21:46:50.299845+00:00
Sequoia HyperStable Yield Optimizer,0xebc9865942ab666a57976a7768594b29133cbf53,0x147b254ff28176bd74a7b58d4edaf7f2bcccb93f,30715.486967,0.1959835757337583,,2025-06-18T05:59:30.490000+00:00,False,False,892.873223,-1268.207045,493.583066,9124.646967,-16595.054056,8084.084084115089,49,0.025546255027720403,0.015545167953038374,0.0,0.029677138819436896,0.9198825959343407,0.9317317099684749,0.6271333840634852,0.0,0.29713704058741564,90,2026-03-07T21:46:50.299845+00:00
cryptoleek,0x5a3d3557a6abd36ee4c1597f0c674aa0f01f00ac,0xb232d899b39ee282ec26bba385497b9fcd150ed3,1880.068716,0.0,,2024-11-29T06:56:21.989000+00:00,False,False,0.0,0.0,0.0,17.888716,0.0,5.3666148,48,0.47988911838243287,0.05239699967387759,0.0,0.1789324926622459,0.08756386563756931,0.2567670398956408,0.8910751168605283,0.0,0.29699127375505247,91,2026-03-07T21:46:50.299845+00:00
wagmi22,0x85c283314f517a2b3a526385f99591e536dd63eb,0xfde0618dda34c50ac169adaf4658ecd34b51ff5d,2013.977752,0.0,,2024-04-12T06:01:37.211000+00:00,False,False,0.0,0.0,0.0,13.977752,0.0,4.1933256,48,0.47988911838243287,0.05033155777801935,0.0,0.18512881834982065,0.08756386563756931,0.24491792586150668,0.8910751168605283,0.0,0.29689986065679075,92,2026-03-07T21:46:50.299845+00:00
Scared Money,0x5290ab34acb59cfe1371baa5782eba14433d308f,0x27c5fdef9a082abd0711c611dbde9d7db9611aae,9725.832308,0.8469871373802584,,2024-04-08T21:20:21.970000+00:00,False,False,-405.26526,7695.324948,1295.432905,20867.602308,-18062.882259,8814.15057144292,49,0.013588433525383194,0.025328840091314274,0.0,0.02000217414936406,0.9245570170670725,0.9347755190781607,0.6271333840634852,0.0,0.2951358349227683,93,2026-03-07T21:46:50.299845+00:00
Magixbox,0x1764dd740aba4195643bbb6a44648e0306b00cfa,0x4f8cc02ec3a1e5670d2f7e2258738729fd36bcd5,12835.249639,0.8523225111065016,,2024-01-08T07:36:11.769000+00:00,False,False,-79.385819,1211.176146,1358.575394,8890.209639,-14408.555137,4698.869813706951,49,0.013479726057180128,0.02315469072725296,0.0,0.03000326122404609,0.9129253179693445,0.9075986520273943,0.6271333840634852,0.0,0.29288262558183203,94,2026-03-07T21:46:50.299845+00:00
Berserker Capital,0x74469b37ec1bb781d62ad69b148107974826b132,0x34a02b19146e2774ee295c2eefb22ccc0ab49538,2965.816371,2.2359185808,,2026-03-07T07:22:03.983000+00:00,False,False,465.816371,465.816371,465.816371,465.816371,-533.652494,227.84312059176182,42,0.0047831286009348845,0.04326557234482009,0.0,0.09283617784541798,0.6446352864441787,0.6413740623980867,0.9994564626589847,0.0,0.29082212493452847,95,2026-03-07T21:46:50.299845+00:00
我爱小姐,0xfdb03a2574e9e7d1c77d9ed752d99cdf25c3db25,0x1404109f8cd4a79a0447365edbb7a13acd0b2f27,31764.851816,2.162166576201898,,2025-02-13T00:58:13.541000+00:00,False,False,-270.860883,1738.126508,4849.604086,47688.811816,-19598.668032,9690.134299944877,49,0.00489183606913795,0.015219045548429178,0.0,0.01271877377975867,0.9278182411131645,0.9396673551472986,0.6271333840634852,0.0,0.2903255294547826,96,2026-03-07T21:46:50.299845+00:00
emas,0x8d4b1f07c630d7cc1d0ea0bf519c61f2885f46a5,0x7f4a33fa2f3547f6c1965ae7e4c4fdd5028d3413,2585.577236,0.7326008459987795,,2024-10-24T14:43:41.436000+00:00,False,False,41.668979,49.594462,243.492972,528.647236,-3226.3912149999996,1116.0024650345642,49,0.015001630612023045,0.045331014240678334,0.0,0.08783563430807696,0.8116099576040874,0.8044352647026851,0.6271333840634852,0.0,0.2877140795936317,97,2026-03-07T21:46:50.299845+00:00
