name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank,cluster_id,cluster_name
Ghost Land,0xed2a42cd8b544d78cf48a10707394337bb60178b,0x164c66a329ffc2cc86972bc4b87a7bbb42a431e7,3363.199639,1.0590254098095429,,2026-02-28T12:43:17.940000+00:00,False,False,-0.114119,272.733638,272.739639,272.739639,-53.928385,68.84069504071503,49,0.0179347826086956,0.0413043478260869,0.0,0.1079347826086956,0.4122826086956522,0.5027173913043478,0.5299456521739131,0.0,0.1991983695652174,192,2026-03-08T03:40:48.086019+00:00,Ghost Land,0x164c66a329ffc2cc86972bc4b87a7bbb42a431e7,1.0590254098095429,,0.1750928479483379,0.1,2792.074084,0.0,True,False,False,49,3363.199639,14,3363.199639,65,3363.199639,23,3363.199639,70,0.0,0.5164609053497943,0.5020746887966805,0.1172839506172839,0.2375892728793926,231,2,Steady Grinder C2
Crypto Czars - Road to 100k ,0x3eaf61e9ebe3edae184c14841d5bb8203611d96f,0x17b4bf0ab3ce0dc0d42d2d2180230b765f39d471,7655.006868,0.8294771030491279,,2026-03-02T19:22:35.576000+00:00,False,False,21.131436,494.926868,494.926868,494.926868,-350.138114,171.268257009862,54,0.0221739130434782,0.0285869565217391,0.0,0.0914130434782608,0.6021739130434782,0.6079347826086956,0.0013043478260869,0.0,0.1691921936758893,224,2026-03-08T03:40:48.086019+00:00,Crypto Czars - Road to 100k ,0x17b4bf0ab3ce0dc0d42d2d2180230b765f39d471,0.8294771030491279,,0.9860319097007214,0.1,7553.590272,0.0,True,False,False,115,7655.006868,13,7655.006868,54,7655.006868,17,7655.006868,54,0.0,0.5164609053497943,0.5020746887966805,0.3374485596707819,0.2371011018677463,232,2,Steady Grinder C2
Acrypto.trade,0xeaee3e55f8dde6779922166e1502887cebbb5f57,0xf4150f64418eac01d7e7172b3259618194fc7268,37257.52868,0.8452938739754929,,2026-02-12T09:55:15.207000+00:00,False,False,0.0,2155.599395,2451.75868,2451.75868,-50.21739200000002,516.6013847363806,52,0.0218478260869565,0.0140217391304347,0.0,0.0526086956521739,0.4083695652173913,0.7325,0.0088043478260869,0.0,0.1430681818181818,235,2026-03-08T03:40:48.086019+00:00,Acrypto.trade,0xf4150f64418eac01d7e7172b3259618194fc7268,0.8452938739754929,,0.2371083588687295,0.1,36835.780579,0.0,True,False,False,117,37257.52868,13,37257.52868,65,37257.52868,39,37257.52868,46,0.0,0.5164609053497943,0.5020746887966805,0.51440329218107,0.2352035662254945,233,2,Steady Grinder C2
$🏧| ATM |🏧$,0xb1688bcae7de088fe9f2ef1d1f79e681fc0443ed,0x3e068eaeb971cc6b21b6b21a514c3423b93747d1,14552.624959,1.0323305040971835,,2025-12-31T03:47:04.393000+00:00,False,False,0.0,725.304998,1152.757648,1239.054959,0.0,101.12479027179394,50,0.0183695652173913,0.0217391304347826,0.0,0.0670652173913043,0.087445652173913,0.542608695652174,0.2215217391304347,0.0,0.1102890316205533,243,2026-03-08T03:40:48.086019+00:00,$🏧| ATM |🏧$,0x3e068eaeb971cc6b21b6b21a514c3423b93747d1,1.0323305040971835,,0.2496734961061381,0.1,14152.10187,0.0,True,False,False,241,14552.624959,13,14552.624959,63,14552.624959,46,14552.624959,42,0.0,0.5164609053497943,0.5020746887966805,0.7325102880658436,0.2324299031657505,234,2,Steady Grinder C2
Long ETH. Short ETH Layer 2,0x08b320110b0b9eefcd76fa19b82be093370b0bde,0x562d5c53a785504c01279baee34bfffc12d6d4ee,2284.739782,0.6137101688638569,,2026-01-29T15:49:58.228000+00:00,False,False,25.121239,48.570916,111.162221,84.739782,-73.942782,35.76159892785291,51,0.0257608695652173,0.0479347826086956,0.0,0.138695652173913,0.4351086956521739,0.4309782608695652,0.0505978260869565,0.0,0.1514439229249011,234,2026-03-08T03:40:48.086019+00:00,Long ETH. Short ETH Layer 2,0x562d5c53a785504c01279baee34bfffc12d6d4ee,0.6145323120585895,,1.0,0.1,1817.072734,0.0,True,True,False,152,2284.888698,13,2284.888698,65,2284.888698,46,2284.888698,49,0.0,0.5164609053497943,0.5020746887966805,0.4156378600823045,0.2316088288456574,235,2,Steady Grinder C2
LowRiskCryptoGainer,0xd57c9295947b5a616a3933344ef03a1ad67318ea,0xffc8abcd5170b6c106695c8a4a795596b3015542,134573.897502,1.5259836465755845,,2024-08-14T14:00:36.411000+00:00,False,False,-139.686952,-188.88493,15353.001122,14783.837502,-398.87473300000056,3122.9167753264323,50,0.0133695652173913,0.0075,0.0,0.0231521739130434,0.6144565217391305,0.8876086956521739,0.2215217391304347,0.0,0.1994886363636363,191,2026-03-08T03:40:48.086019+00:00,LowRiskCryptoGainer,0xffc8abcd5170b6c106695c8a4a795596b3015542,1.5263429052225677,,0.0659567038459618,0.1,127032.385604,0.0,True,True,False,32,134577.512022,13,134577.512022,64,134577.512022,46,134577.512022,85,0.0,0.5164609053497943,0.5020746887966805,0.051440329218107,0.2312226108382891,236,4,Steady Grinder C4
Growi HF,0x1e37a337ed460039d1b15bd3bc489de789768d5e,0x7789450871fb1315fa982ccb8039cb34e8f2f60d,7179892.76444,5.767985334663976,,2024-07-08T12:08:24.732000+00:00,False,False,-55351.82004,-121035.648847,2642916.978517,1513782.18444,0.0,216852.1422091068,48,0.0013043478260869,0.0005434782608695,0.0,0.0009782608695652,0.087445652173913,0.9946739130434784,0.8202717391304348,0.0,0.1961919466403162,197,2026-03-08T03:40:48.086019+00:00,Growi HF,0x7789450871fb1315fa982ccb8039cb34e8f2f60d,5.775011012510319,,0.0566397789126898,0.1,6908073.167234,0.0,True,False,False,250,7183111.961818,40,7183111.961818,67,7183111.961818,48,7183111.961818,89,0.0,0.5164609053497943,0.5020746887966805,0.0432098765432098,0.2279270482783093,237,1,Steady Grinder C1
HindenShort v0.1,0x152a06f737861b04e99691bbadf6166d64acb921,0xf870446173fef740719e66102e710e30cad569af,3553.65886,0.1541088525337741,,2026-03-03T16:28:56.780000+00:00,False,False,20.726031,45.05886,45.05886,45.05886,-43.822388,19.712128418211968,54,0.0390217391304347,0.0406521739130434,0.0,0.1591304347826087,0.3983695652173913,0.3440217391304347,0.0013043478260869,0.0,0.1390958498023715,238,2026-03-08T03:40:48.086019+00:00,HindenShort v0.1,0xf870446173fef740719e66102e710e30cad569af,0.1537628341788747,,1.0,0.1,549.116956,0.0,True,False,False,153,3553.55769,13,3553.55769,47,3553.55769,15,3553.55769,47,0.0,0.5164609053497943,0.5020746887966805,0.4711934156378601,0.2279033295593158,238,2,Steady Grinder C2
Good-Day,0x85ca1b6203b4eeebeaab1ca2ed77ca9d439539a0,0x79067d8e506fe735e869daa0ed0e4b1d51e05c50,2127.121852,0.1245008776564188,,2024-12-05T23:41:15.423000+00:00,False,False,-7.267775,1.38478,21.842428,80.751852,-84.61800799999999,49.6993426166453,50,0.0402173913043478,0.0492391304347826,0.0,0.1397826086956521,0.4510869565217391,0.4673913043478261,0.2215217391304347,0.0,0.1801556324110672,217,2026-03-08T03:40:48.086019+00:00,Good-Day,0x79067d8e506fe735e869daa0ed0e4b1d51e05c50,0.1281749780688494,,1.0,0.1,1829.215627,0.0,True,False,False,17,2127.766436,13,2127.766436,62,2127.766436,44,2127.766436,69,0.0,0.5164609053497943,0.5020746887966805,0.1275720164609053,0.2243360265981421,239,2,Steady Grinder C2
AI Alpha Trend,0xf49a62e5060da5e75a5e98b3dd298a36250bbd87,0xef9e3f4a5feb7b248344f382ea55d71f44432ad1,3633.165703,0.3674406230913744,,2025-01-17T18:02:53.246000+00:00,False,False,-78.179675,-45.4684,107.942517,633.165703,-22.83204699999999,158.42752332989053,50,0.0308695652173913,0.0401086956521739,0.0,0.0821739130434782,0.3707608695652173,0.5989130434782609,0.2215217391304347,0.0,0.1640736166007905,227,2026-03-08T03:40:48.086019+00:00,AI Alpha Trend,0xef9e3f4a5feb7b248344f382ea55d71f44432ad1,0.3706182942369879,,1.0,0.1,3270.482283,0.0,True,False,False,102,3634.099203,13,3634.099203,66,3634.099203,46,3634.099203,63,0.0,0.5164609053497943,0.5020746887966805,0.2160493827160493,0.2211222513659489,240,2,Steady Grinder C2
Hype U-Boat,0xccee00943de1dc5e9f80aad18d8a9fb6ff5b51b5,0xb402c5afb6fb2440b1db7ca129d1f57031d07b6c,1221.547704,0.0934341338657382,,2026-03-01T19:50:30.426000+00:00,False,False,-0.167518,9.437704,9.437704,9.437704,-4.557437999999999,3.2914162385618884,58,0.0417391304347826,0.058695652173913,0.0,0.1927173913043478,0.3273913043478261,0.2340217391304347,0.0001086956521739,0.0,0.1312228260869565,242,2026-03-08T03:40:48.086019+00:00,Hype U-Boat,0xb402c5afb6fb2440b1db7ca129d1f57031d07b6c,0.0938253854848157,,0.7433090826111046,0.1,537.999198,0.0,True,False,False,34,1221.587224,13,1221.587224,59,1221.587224,19,1221.587224,59,0.0,0.5164609053497943,0.5020746887966805,0.2962962962962963,0.2045088498385981,241,2,Steady Grinder C2
Elephant,0x9fddfea2aa964248603f8c387f7c1f5f12c52baa,0x51a8f30ac5b08a8ebf4ccb702a7df102a4e56439,2075.626823,0.4537609379999999,,2026-02-28T02:36:32.187000+00:00,False,False,-0.093294,66.872277,75.626823,75.626823,-0.4531259999999975,6.923152748739649,50,0.028695652173913,0.0496739130434782,0.0,0.1417391304347826,0.3046739130434782,0.2678260869565217,0.2215217391304347,0.0,0.1399629446640316,237,2026-03-08T03:40:48.086019+00:00,Elephant,0x51a8f30ac5b08a8ebf4ccb702a7df102a4e56439,0.4539769379999999,,1.0,0.1,1044.351319,0.0,True,False,False,16,2075.662823,13,2075.662823,64,2075.662823,23,2075.662823,70,0.0,0.5164609053497943,0.5020746887966805,0.1172839506172839,0.1931627042035033,242,2,Steady Grinder C2
Hyperliquidity Provider (HLP),0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,0x677d831aef5328190852e24f13c46cac05f984e7,423143447.907978,0.0050545402057338,,2023-05-04T23:39:56.849000+00:00,False,False,1867.981739,43599.647192,198823.278203,138333472.257977,0.0,10904036.72626443,50,0.0476086956521739,0.0001086956521739,0.0,0.0001086956521739,0.087445652173913,1.0,0.2215217391304347,0.0,0.1388735177865612,239,2026-03-08T03:40:48.086019+00:00,Hyperliquidity Provider (HLP),0x677d831aef5328190852e24f13c46cac05f984e7,0.0051216643997041,,0.0008503772850519,0.0,146362766.097314,0.0,True,False,False,153,423090475.160112,63,423090475.160112,69,423090475.160112,47,423090475.160112,85,0.0,0.0164609053497942,0.5020746887966805,0.051440329218107,0.1457612719054827,243,0,Mixed Profile C0
