leader_detail,fill_count,active_day_count,active_span_days,symbol_count,buy_like_count,sell_like_count,close_count,buy_sell_ratio,avg_abs_fill_size,sum_closed_pnl,positive_close_ratio,first_fill_ts,last_fill_ts
0xce741d86bff090a94740f81a80bbb6a335e0271e,2000,51.0,53.0,51.0,1052.0,953.0,934.0,1.1037735849056605,694.0611381400047,18050.30528,0.365,2026-01-15T20:49:28.537000+00:00,2026-03-08T04:00:16.022000+00:00
0x7e1850cab0633a8c561195d3f1aed56e3a0ef61f,0,,,,,,,,,,,,
0x116666178bd6cb3b27a47760fa36e564fb37b95d,241,79.0,511.0,8.0,170.0,68.0,100.0,2.4782608695652173,2.1477020002651455,1540.27976657,0.3153526970954357,2024-08-29T14:12:29.036000+00:00,2026-01-21T20:54:24.377000+00:00
0xe45e4fc1dbd8ab1c554c8a2bd7fa752d1e53bb35,64,16.0,150.0,38.0,23.0,7.0,4.0,3.0,1137.5465439973436,0.43762000000000006,0.046875,2024-05-15T12:34:03.654000+00:00,2024-10-11T00:00:00.157000+00:00
0x14992c7298c267b14da9e3832a94346952d6c435,180,28.0,405.0,11.0,115.0,59.0,6.0,1.9333333333333333,20144.465019344552,7512.098164599999,0.2111111111111111,2024-12-01T20:48:58.836000+00:00,2026-01-09T00:00:00.020000+00:00
0x4692441b5a9e26a690eea6d2f36139679add737b,11,1.0,1.0,1.0,11.0,0.0,5.0,12.0,0.020836363636363636,1.84506,0.45454545454545453,2025-12-24T03:45:37.888000+00:00,2025-12-24T04:16:26.888000+00:00
0x20a510e57a5d17fd0a07d4d7435db2854ea5ced0,2000,23.0,79.0,23.0,108.0,1891.0,936.0,0.057610993657505286,7203.073999698399,91947.59800300002,0.194,2025-02-04T21:48:06.899000+00:00,2025-04-23T15:59:39.298000+00:00
0xf5d0308ac17a33e666326df43788afaa4100b9eb,39,6.0,40.0,5.0,33.0,3.0,32.0,8.5,2785.354267364872,403.5047590000001,0.8461538461538461,2024-12-12T18:31:45.214000+00:00,2025-01-20T08:20:02.317000+00:00
0xf11d3e9114cf851c4e171178bb6436fe2aad1531,0,,,,,,,,,,,,
0xb232d899b39ee282ec26bba385497b9fcd150ed3,0,,,,,,,,,,,,
0x2827ed2c66452690038628423b462900e07fcfb7,3,1.0,1.0,1.0,3.0,0.0,0.0,4.0,3.5,0.0,0.0,2026-01-11T15:23:19.549000+00:00,2026-01-11T15:25:41.398000+00:00
0x6fb04ff5687fc8229ecea7288935291527f9515c,5,2.0,2.0,1.0,5.0,0.0,3.0,6.0,462.4,-7.068772,0.0,2025-09-18T16:30:51.977000+00:00,2025-09-19T16:36:48.701000+00:00
0xf292b42e6167e0d591449ebd67d2e989a3479edf,0,,,,,,,,,,,,
0xd029e469c2808b1a0e3e89587c4aba7a4456b83e,1044,68.0,348.0,52.0,838.0,194.0,331.0,4.302564102564102,2699.456364469454,3647.710166480001,0.24329501915708812,2024-10-28T18:15:50.731000+00:00,2025-10-10T19:05:33.550000+00:00
0x1d6dcb838d0edc5d7bf09e5c658adbfb19a7234b,0,,,,,,,,,,,,
0x27c5fdef9a082abd0711c611dbde9d7db9611aae,296,44.0,714.0,16.0,236.0,54.0,54.0,4.3090909090909095,93.10455912382096,-4224.19060634,0.17229729729729729,2024-03-14T04:22:30.264000+00:00,2026-02-25T01:18:58.893000+00:00
0xa9f849dc1921a20ed448f30821ee1980add8a507,1591,114.0,161.0,9.0,1105.0,487.0,401.0,2.2663934426229506,7.24683126335638,-160.59522499999986,0.13010685103708358,2025-09-27T11:50:09.258000+00:00,2026-03-06T14:35:16.031000+00:00
0x10c8d5127153f1a4a9b30356302556be3020d75c,79,8.0,8.0,10.0,59.0,20.0,44.0,2.857142857142857,108.20694177215188,40.26925000000001,0.3291139240506329,2025-02-27T00:09:07.578000+00:00,2025-03-06T10:25:47.778000+00:00
0x552b6ad871f27a9729162c18d769050363f2d57e,2000,101.0,168.0,29.0,1167.0,828.0,690.0,1.4089264173703258,11176.653379450183,13366.67297123,0.199,2025-09-20T03:08:13.755000+00:00,2026-03-06T22:30:17.064000+00:00
0xc2cdf392ce2a67df8773493a2f12f17db16a98bb,630,79.0,625.0,34.0,370.0,255.0,256.0,1.44921875,8576.166259859523,3615.85349808,0.21746031746031746,2024-01-07T06:08:25.531000+00:00,2025-09-22T14:48:10.943000+00:00
0x0635aedc940be2f3961a6b98df118d26e1d2095b,0,,,,,,,,,,,,
0x6389c448e4adebf770590142b685402449b9eab2,795,130.0,154.0,109.0,433.0,362.0,395.0,1.1955922865013775,665.8509817106918,-8.97449499999999,0.18238993710691823,2025-10-06T22:05:21.771000+00:00,2026-03-08T04:00:46.835000+00:00
0x69906b0ed626ca01a4b7c001e5711e5714ccf207,2000,5.0,5.0,11.0,1646.0,354.0,1029.0,4.6394366197183095,32.01052,25896.5679914,0.4945,2026-03-03T12:39:15.096000+00:00,2026-03-07T15:08:15.551000+00:00
0xa135f4d9b714e63d1406aed140c215598b003118,0,,,,,,,,,,,,
0xc774df28c4e5977ee6841c7fdd14287f8c3a45ac,2,1.0,1.0,1.0,2.0,0.0,0.0,3.0,5.25,0.0,0.0,2026-01-04T12:06:40.064000+00:00,2026-01-04T12:07:24.293000+00:00
0x69e0d05f2e469da10e4192eaf228dfb34d2c5d4a,611,27.0,37.0,6.0,190.0,421.0,266.0,0.45260663507109006,0.16533998855973814,11423.943794,0.2225859247135843,2026-01-30T09:46:51.921000+00:00,2026-03-07T20:03:19.689000+00:00
0x6eefbfb09cdc6d0e44130b6ee355c61352b5ac96,517,29.0,316.0,40.0,292.0,238.0,226.0,1.2259414225941423,8424.15131516441,-1699.275995,0.24564796905222436,2025-03-27T14:49:19.943000+00:00,2026-02-05T20:30:11.930000+00:00
0x34a02b19146e2774ee295c2eefb22ccc0ab49538,5,1.0,1.0,1.0,0.0,5.0,1.0,0.16666666666666666,0.2,90.2,0.2,2026-03-07T06:49:09.547000+00:00,2026-03-07T07:20:50.621000+00:00
0xf3cac0bde469b42a349ed0ce994a90e7c4a2c606,2000,12.0,37.0,1.0,0.0,2000.0,1205.0,0.0004997501249375312,1.6333515000000003,11462.754728,0.281,2025-10-15T22:38:35.226000+00:00,2025-11-20T19:24:01.722000+00:00
0x25a5ededa518c9c5ac2d57ae5e0ed5a97973c625,10,4.0,21.0,4.0,10.0,0.0,5.0,11.0,115.11532,104.46942,0.5,2025-06-24T17:11:59.296000+00:00,2025-07-14T14:37:46.410000+00:00
0xb838e4d1c8bcf71fa8e63299d5aa3258c83d6adb,36,13.0,294.0,8.0,12.0,23.0,13.0,0.5416666666666666,9147.385908098166,-66.92120768000001,0.2222222222222222,2025-03-18T13:59:18.456000+00:00,2026-01-05T10:52:47.117000+00:00
0x52f4127f039a06be0c66b7304aa72d0f58d18edc,16,8.0,27.0,2.0,8.0,8.0,8.0,1.0,1.3153249999999999,38.681966,0.3125,2026-02-08T18:34:23.163000+00:00,2026-03-06T15:30:04.264000+00:00
0x742052556204359dc1e7d9a13fd87a420809028c,9,3.0,168.0,2.0,7.0,2.0,4.0,2.6666666666666665,1.5925555555555553,3.25849,0.4444444444444444,2025-08-29T11:08:15.724000+00:00,2026-02-12T16:31:59.584000+00:00
0xb8b00a5581f43a35a759d3c7280994ddf1736355,77,18.0,27.0,20.0,53.0,24.0,47.0,2.16,2952.2132467532474,-284.03015800000003,0.2857142857142857,2025-11-20T10:30:50.554000+00:00,2025-12-16T08:37:56.310000+00:00
0x4577d927a39ea40c024ad81c0ce15959176346c7,2000,103.0,300.0,37.0,1222.0,773.0,923.0,1.5801033591731266,12332.928415990193,-82474.48280288,0.126,2025-05-06T11:33:30.720000+00:00,2026-03-01T04:45:24.166000+00:00
0x4842dcb1c7d108a91781305d8ea233ceebdba8e3,540,127.0,459.0,22.0,495.0,42.0,220.0,11.534883720930232,1266.451219777387,12462.72351272,0.34629629629629627,2024-11-28T07:52:23.741000+00:00,2026-03-01T11:34:20.048000+00:00
0x671ac0f3cd0f450b12c50c5b0891dbc4dac80d73,79,36.0,442.0,14.0,65.0,13.0,33.0,4.714285714285714,21.475210523544305,874.472913,0.35443037974683544,2024-12-16T09:02:15.787000+00:00,2026-03-02T20:19:08.215000+00:00
0x6bcccbcc8dca2669f6e5d00f9a8500fb5f146cd5,2000,80.0,154.0,12.0,1401.0,586.0,575.0,2.3884156729131174,117.18808894885031,-2100.21137746,0.246,2025-09-09T18:20:09.998000+00:00,2026-02-09T00:00:00.009000+00:00
0x5e11dec6178fe3f8c8c54226a2ad3eafc67bf8c3,878,13.0,81.0,170.0,450.0,431.0,434.0,1.0439814814814814,3252.2647091116182,-81.62244600000001,0.24145785876993167,2025-12-16T12:30:56.707000+00:00,2026-03-06T10:52:13.137000+00:00
0x7b484d9e01de73a6c5ced7b8d9a8e03558c9121e,2000,48.0,285.0,28.0,562.0,1436.0,912.0,0.3917884481558803,263.76438517356496,-162.42653461000018,0.223,2025-04-25T17:27:17.833000+00:00,2026-02-03T11:32:54.270000+00:00
0xfde0618dda34c50ac169adaf4658ecd34b51ff5d,2000,23.0,343.0,27.0,1006.0,1100.0,1361.0,0.9146230699364214,669153.2225051551,55798.75722399994,0.342,2023-12-25T10:18:11.726000+00:00,2024-12-01T00:00:00.042000+00:00
0x3e502cbaf8a3578f06b295b94993caaee5923ffb,0,,,,,,,,,,,,
0xe214d44dddc32c1a6fe6d930c66498a69d2eee70,782,83.0,272.0,68.0,299.0,483.0,274.0,0.6198347107438017,336.25567593350377,-1233.6522559999999,0.289002557544757,2025-05-10T05:11:19.811000+00:00,2026-02-05T22:18:49.864000+00:00
0xc656523bb3324b11eb83f431f467468bddf88eb5,11,2.0,3.0,2.0,6.0,5.0,5.0,1.1666666666666667,19.223963636363635,-77.359584,0.09090909090909091,2025-08-13T13:08:42.104000+00:00,2025-08-15T19:57:38.115000+00:00
0x7e5db68598b899cb6684e5e8d4c8147bb4a06f50,2000,30.0,135.0,7.0,1897.0,95.0,530.0,19.770833333333332,91.08759872829275,9564.496043489999,0.256,2025-10-23T16:03:31.873000+00:00,2026-03-06T15:39:01.283000+00:00
0xb5e32ad7740f86346503352c53aabcb154cfa3f9,2,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.002895,0.0,0.0,2025-07-22T02:30:00.538000+00:00,2025-07-22T02:30:00.538000+00:00
0x6de9bdf1f2d01b7e51bb97abba12c1e37c88dbf1,92,11.0,46.0,8.0,50.0,42.0,16.0,1.186046511627907,2.8653186956521743,-383.91971899999993,0.0,2026-01-19T19:31:16.437000+00:00,2026-03-05T16:56:40.457000+00:00
0x4f8cc02ec3a1e5670d2f7e2258738729fd36bcd5,140,39.0,661.0,37.0,46.0,63.0,3.0,0.734375,559.1019731480715,32001.71384746,0.37857142857142856,2024-04-16T09:00:04.632000+00:00,2026-02-05T18:17:35.754000+00:00
0x12821099227acb6c7ba9f87716b50285276e411b,2000,16.0,36.0,11.0,1091.0,1303.0,696.0,0.8374233128834356,2.9507440487856003,579.5678976100003,0.3955,2026-01-29T07:00:36.758000+00:00,2026-03-05T03:35:56.115000+00:00
0x7789450871fb1315fa982ccb8039cb34e8f2f60d,480,16.0,468.0,18.0,256.0,244.0,177.0,1.0489795918367346,1284.7800439791665,8031.604546,0.23125,2024-05-12T23:37:25.577000+00:00,2025-08-22T09:34:54.715000+00:00
0x98ce85f1ec368ee5fce0602b2fec32eec5ede4bb,0,,,,,,,,,,,,
0x3a5401ea61d6b242e2e6e99553a94722a36bd629,0,,,,,,,,,,,,
0x7a7578a72c66223cb9ff8057a4e40a14f7bd3524,1078,99.0,208.0,26.0,196.0,883.0,502.0,0.2228506787330317,2947.9014940816332,9440.163685009999,0.3515769944341373,2025-08-11T21:31:25.186000+00:00,2026-03-06T17:37:05.109000+00:00
0x69a8635bececf58850005189fcea9a460f22add7,130,3.0,4.0,23.0,83.0,47.0,62.0,1.75,778.3535620000002,-30.234901,0.2692307692307692,2026-03-04T08:43:56.786000+00:00,2026-03-07T15:00:22.017000+00:00
0x51a8f30ac5b08a8ebf4ccb702a7df102a4e56439,2,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.00059,0.00826,0.5,2026-03-07T02:07:25.680000+00:00,2026-03-07T02:08:07.541000+00:00
0x526178b96c8c5d7a4e4f76f298ec0170aa0d1d2a,2000,164.0,355.0,29.0,892.0,1105.0,748.0,0.8074141048824593,11265.260448973591,-172668.36344111,0.3125,2025-01-18T21:23:28.489000+00:00,2026-01-07T00:00:00.119000+00:00
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2000,161.0,288.0,31.0,747.0,1222.0,266.0,0.6116107931316435,4696.7943632571305,152057.99628241,0.3485,2025-05-22T09:20:13.013000+00:00,2026-03-05T06:02:05.944000+00:00
0x30c660b95574c4f2ec5bce8b1338483f66b28b77,2000,74.0,108.0,22.0,1438.0,560.0,519.0,2.5650623885918002,32.088085775645,-3894.4547703499998,0.2265,2025-10-22T21:11:52.712000+00:00,2026-02-06T01:04:12.951000+00:00
0x951a8c598ee7aeb291f3024ca65c34264de4d202,49,6.0,8.0,2.0,13.0,37.0,29.0,0.3684210526315789,0.16681632653061224,39.797095,0.22448979591836735,2026-02-19T16:31:46.469000+00:00,2026-02-26T16:30:07.053000+00:00
0xe966a12bf7b93838096e4519a684519ab22df618,473,29.0,310.0,13.0,344.0,132.0,199.0,2.593984962406015,24.936323117357286,-86.16401918000001,0.15856236786469344,2025-01-21T11:00:34.542000+00:00,2025-11-26T23:29:36.047000+00:00
0xfdd97214861228f522ca1368db172f0f4a92e3fc,2000,148.0,241.0,52.0,1067.0,922.0,886.0,1.1570964247020585,834.6038814129952,-231.85292988999998,0.231,2025-04-14T00:20:41.753000+00:00,2025-12-10T00:00:00.013000+00:00
0x725afdd376503910e004733fca22b7505c445c03,2000,32.0,264.0,187.0,418.0,1570.0,1066.0,0.26670910248249524,2207.1945143942,3253.0686748799994,0.26,2025-03-03T20:11:14.618000+00:00,2025-11-21T00:00:00.037000+00:00
0xaf253ebf2c4fea2858df3cf89e46939a96877e5c,0,,,,,,,,,,,,
0x288ed4efc8fbd1e42a06fe083ea942d20c90b336,1993,55.0,417.0,24.0,532.0,1455.0,859.0,0.36607142857142855,28973.414753418467,581223.60543255,0.24385348720521827,2025-01-04T23:37:53.222000+00:00,2026-02-24T12:39:53.428000+00:00
0x7ab9d12f35de442a5c88687883691fb387e8e4aa,0,,,,,,,,,,,,
0x00000000002f3d928030df28cb15b27b56888b9b,2000,30.0,44.0,7.0,956.0,1043.0,0.0,0.9166666666666666,19.279817621,-15604.72184583,0.101,2026-01-24T18:25:29.671000+00:00,2026-03-08T02:50:58.834000+00:00
0x77eea13a1146a77e637a0a5ec181d0bff8629ab4,33,19.0,252.0,8.0,20.0,13.0,6.0,1.5,37.684060606060605,13.919514710000001,0.21212121212121213,2025-06-17T01:07:57.353000+00:00,2026-02-23T01:49:08.880000+00:00
0x211ffa28cd3b74fbd455954a2f6983d9627c453f,2000,92.0,133.0,25.0,967.0,1036.0,744.0,0.9334619093539055,182.58382602999998,9345.76381219,0.317,2025-10-23T03:05:33.032000+00:00,2026-03-04T19:42:54.830000+00:00
0xdeee57b798fe35cb5ac43acabea36e159ce29694,23,1.0,1.0,1.0,16.0,7.0,9.0,2.125,3.9234782608695657,-7.052633,0.08695652173913043,2026-01-31T13:13:56.382000+00:00,2026-01-31T18:07:35.022000+00:00
0x6adf7f2797312a0823f79104a644e156b1143ec7,2000,53.0,522.0,51.0,1996.0,1.0,654.0,998.5,186.69705367827,2201.00917394,0.2945,2024-04-08T07:34:20.333000+00:00,2025-09-11T12:37:11.180000+00:00
0xa1a28078ef0637e8a0fc3fdd788afd19b75991a5,1121,70.0,766.0,14.0,540.0,576.0,234.0,0.9376083188908145,21819.946017291997,838.9302986,0.2943800178412132,2024-02-01T07:39:57.799000+00:00,2026-03-07T19:33:18.751000+00:00
0xf9f9ae20f5206f7abb7d3aff5a2907543d1ceb14,0,,,,,,,,,,,,
0xa72cf13c434ae89ca6ad0802e38074345df0a882,72,15.0,160.0,10.0,47.0,25.0,34.0,1.8461538461538463,3167.7966666666666,-416.154874,0.1388888888888889,2025-09-13T01:23:25.015000+00:00,2026-02-19T14:25:10.416000+00:00
0x06b73eb5d58c294d18d3d72b9bd95d7926504cab,100,20.0,28.0,2.0,29.0,71.0,31.0,0.4166666666666667,0.004192600000000001,68.63096600000002,0.17,2026-02-01T20:04:11.597000+00:00,2026-02-28T19:40:18.776000+00:00
0x92d3acdf0484a6a8baf6fe3676b23af7cdbdbc98,45,11.0,646.0,5.0,21.0,21.0,4.0,1.0,1583.937192158667,1221.158825,0.17777777777777778,2023-11-14T15:02:51.107000+00:00,2025-08-20T02:59:14.835000+00:00
0xffcf528abd4205b9c4666ad569a19f2d8b59b243,2000,40.0,47.0,47.0,1256.0,760.0,965.0,1.6517739816031538,1769.1565902699995,-2390.763269,0.205,2025-10-27T20:06:23.371000+00:00,2025-12-12T12:48:11.030000+00:00
0xfdfb306dbff80664bd1f61699089ddead7d7dbb9,836,46.0,617.0,27.0,384.0,450.0,393.0,0.8536585365853658,11860.19379155256,573.3123285700001,0.1590909090909091,2024-06-29T11:20:04.895000+00:00,2026-03-07T19:55:46.537000+00:00
0x7f85cb830dbf4a25ec5c285e74aca5ca135bb9ca,2,2.0,4.0,1.0,2.0,0.0,1.0,3.0,0.00053,-2.33571,0.0,2026-02-01T09:40:24.292000+00:00,2026-02-04T15:43:06.981000+00:00
0x2ea6cb5d1bfabfe8c30ae832431ed9ddd69abd66,1803,101.0,191.0,38.0,979.0,806.0,868.0,1.2143742255266419,13865.029033002116,-1866.3979594800003,0.21020521353300056,2025-08-30T14:41:17.925000+00:00,2026-03-08T00:00:00.002000+00:00
0x3fc6e2d6c0e1d4072f876f74e03d191e2cc61922,0,,,,,,,,,,,,
0xfca598f25c38f1836daf58104e4255d786b1c53d,213,11.0,16.0,15.0,210.0,3.0,92.0,52.75,323.0071455399061,3.449047,0.41784037558685444,2026-02-12T09:39:11.533000+00:00,2026-02-27T12:48:35.674000+00:00
0x89bd1d5194843cb2358ae4e5fe51e937b7506227,0,,,,,,,,,,,,
0x246b58b28ac5dc304b7a4d0fc31fea5c4d40fe02,0,,,,,,,,,,,,
0x9ab020fd91d6909e3d0cbf6c078f8b8163836c06,1303,89.0,768.0,103.0,576.0,683.0,143.0,0.8435672514619883,9739.49838182056,98681.44388694,0.3231005372217959,2024-01-01T19:18:31.273000+00:00,2026-02-06T00:32:25.026000+00:00
0x3ebbc3beb2a29a7d42d98d1c2d2d4f54b1699869,2000,41.0,281.0,102.0,169.0,1831.0,1012.0,0.0927947598253275,16123.491719050002,23000.705512,0.2745,2025-05-23T03:07:38.930000+00:00,2026-02-27T14:06:40.313000+00:00
0x73de365d5b22166faa5b3ffce73b93ad172356d3,0,,,,,,,,,,,,
0x37f76af261a396fac7691003944751fbcf224d0d,0,,,,,,,,,,,,
0xa50425b24ca32d61f840f425595a9651c3d177d6,1080,3.0,40.0,2.0,2.0,1078.0,0.0,0.0027803521779425394,1.1521582407407407,-3600.7219821500003,0.4111111111111111,2026-01-17T18:27:04.142000+00:00,2026-02-25T12:41:46.125000+00:00
0x164c66a329ffc2cc86972bc4b87a7bbb42a431e7,6,2.0,2.0,2.0,4.0,1.0,1.0,2.5,0.0006232986166666666,0.04237175,0.16666666666666666,2026-02-28T12:09:37.973000+00:00,2026-03-01T00:00:00.168000+00:00
0x17b4bf0ab3ce0dc0d42d2d2180230b765f39d471,2000,41.0,176.0,16.0,1529.0,470.0,839.0,3.248407643312102,1106.8794902228249,-5625.79956796,0.38,2025-09-08T15:21:41.404000+00:00,2026-03-02T14:45:56.364000+00:00
0xf4150f64418eac01d7e7172b3259618194fc7268,560,61.0,86.0,2.0,282.0,278.0,255.0,1.014336917562724,0.046824806773928564,2774.4025472900003,0.45714285714285713,2025-11-17T20:29:42.009000+00:00,2026-02-10T08:36:52.069000+00:00
0x3e068eaeb971cc6b21b6b21a514c3423b93747d1,109,5.0,29.0,2.0,14.0,95.0,53.0,0.15625,0.6888990825688074,2.43078821,0.45871559633027525,2026-01-03T14:12:57.233000+00:00,2026-01-31T12:13:13.815000+00:00
0x562d5c53a785504c01279baee34bfffc12d6d4ee,173,20.0,50.0,7.0,7.0,166.0,23.0,0.04790419161676647,237.76197341040464,495.303899,0.08092485549132948,2025-12-13T16:37:50.711000+00:00,2026-01-31T17:12:00.909000+00:00
0xffc8abcd5170b6c106695c8a4a795596b3015542,2000,57.0,458.0,16.0,1999.0,2.0,1009.0,666.6666666666666,847.8121103799999,-4109.577450999999,0.2275,2024-07-10T11:05:48.773000+00:00,2025-10-10T20:56:12.107000+00:00
0xf870446173fef740719e66102e710e30cad569af,0,,,,,,,,,,,,
0x79067d8e506fe735e869daa0ed0e4b1d51e05c50,32,20.0,426.0,6.0,26.0,6.0,8.0,3.857142857142857,1.56381875,107.998434,0.4375,2024-12-07T08:19:01.895000+00:00,2026-02-05T20:17:12.847000+00:00
0xef9e3f4a5feb7b248344f382ea55d71f44432ad1,0,,,,,,,,,,,,
0xb402c5afb6fb2440b1db7ca129d1f57031d07b6c,742,32.0,33.0,4.0,666.0,82.0,226.0,8.036144578313253,7.73101078167116,545.947488,0.2695417789757412,2026-01-28T03:14:06.361000+00:00,2026-03-01T23:06:37.706000+00:00
0x677d831aef5328190852e24f13c46cac05f984e7,89,25.0,861.0,13.0,71.0,13.0,38.0,5.142857142857143,4811.09106201618,-54.385908,0.10112359550561797,2023-02-28T15:49:47.898000+00:00,2025-07-07T00:00:00.068000+00:00
