vault_address,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs
0x73e5c11a8a9820afb1a25aa89787ba025b84e60e,WDA | MCLS,0x7ab9d12f35de442a5c88687883691fb387e8e4aa,1.2498530842143922,,0.6357518394814714,0.1,25598.68309,0.0,True,False,False,217,28881.930422,13,28881.930422,62,28881.930422,44,28881.930422,57
0xb4d96c7387a45fa2cb170fa1436a86640ab00eb1,shortStragey,0xf11d3e9114cf851c4e171178bb6436fe2aad1531,0.07189409111745945,,0.10030993413308714,0.1,28296.312086,0.0,True,False,False,13,34789.652213,13,34789.652213,64,34789.652213,46,34789.652213,42
0xc497f1f8840dd65affbab1a610b6e558844743d4,hidden marko fund,0x0635aedc940be2f3961a6b98df118d26e1d2095b,3.0242951496269015,,0.9986624708103355,0.1,127734.025646,0.0,True,False,False,222,154426.176926,14,154426.176926,63,154426.176926,46,154426.176926,43
0x6ee75f1da817dccc144498b8a958d1199ae040d3,Spiffy,0x69443708e5135532d435b7d1a3b7e6bdc481a800,0.5350123651074208,,0.9688705291990191,0.1,43138.393727,0.0,True,False,False,11,43241.606692,13,43241.606692,62,43241.606692,44,43241.606692,39
0x53db4c1fddbede086812529c104e47f18315179b,SkyDAO,0x7b484d9e01de73a6c5ced7b8d9a8e03558c9121e,5.423004416026421,,0.20094377872839855,0.1,5031.085371,0.0,True,False,False,12,5528.737006,13,5528.737006,62,5528.737006,44,5528.737006,46
0x48631100f223752644c33b10036dc1a0314ba69b,Hyper1,0x2827ed2c66452690038628423b462900e07fcfb7,0.6390604961183194,,0.9727849808221108,0.1,3516.165166,0.0,True,False,False,13,3694.349877,13,3694.349877,62,3694.349877,44,3694.349877,42
0x960cebcba55d6d282d9000e355e6ddbad6734cff,Slow Stable,0xa135f4d9b714e63d1406aed140c215598b003118,0.847983849371049,,0.9999999996872322,0.1,2423.585177,0.0,True,False,False,11,2618.501861,12,2618.501861,62,2618.501861,44,2618.501861,43
0xa1b6d8efbcb2fb750a84dbc05649fa4968034f04,PF1,0xb5e32ad7740f86346503352c53aabcb154cfa3f9,1.1589115682736342,,0.07089183086236393,0.1,117510.340976,0.0,False,False,False,12,168070.340591,13,168070.340591,63,168070.340591,45,168070.340591,46
0xd4d0ef58b958e7a142baf6be341d14d017cfe31a,RealSolKing,0x7a7578a72c66223cb9ff8057a4e40a14f7bd3524,0.7413602011241016,,0.44553419025534935,0.1,1950.713253,0.0,True,False,False,184,4710.93063,13,4710.93063,64,4710.93063,45,4710.93063,47
0x61b1cf5c2d7c4bf6d5db14f36651b2242e7cba0a,OnlyShorts,0xdaffbc69a0be655469257b43e1ceffb5eab920c0,0.486691264653115,,0.1448128983288078,0.1,451488.866983,0.0,True,False,False,121,900454.28184,16,900454.28184,59,900454.28184,44,900454.28184,35
0xf6c9920ed329d1f49d8ed90d406a7ac0aa62d8ba,AI Alpha,0x6adf7f2797312a0823f79104a644e156b1143ec7,0.06706991759236816,,0.9762498050160261,0.1,4978.631023,0.0,True,False,False,26,5081.063822,13,5081.063822,64,5081.063822,46,5081.063822,57
0x58be3403f05d25f224593717feb69f175973bbb4,Prudentia Asset Management,0x69e0d05f2e469da10e4192eaf228dfb34d2c5d4a,0.29855544,,1.0,0.1,924.87962,0.0,True,False,False,161,1024.87962,13,1024.87962,61,1024.87962,43,1024.87962,43
0xa6b72ea0ef4542d520aa78f8d749ab4f2714b63d,DH-Funding Rate,0x725afdd376503910e004733fca22b7505c445c03,0.04494032394361642,,0.9633274945527408,0.1,6872.259314,0.0,True,False,False,72,9921.354364,13,9921.354364,64,9921.354364,45,9921.354364,49
0x595b9ab3c79e0e784b8945e0bbd8195ed84e78fa,Hyperliquid Evergreen,0xc774df28c4e5977ee6841c7fdd14287f8c3a45ac,0.11198848473393141,,0.8638104111592347,0.1,2834.987903,0.0,True,False,False,27,2950.754046,13,2950.754046,61,2950.754046,44,2950.754046,42
0x0a8499b5e925d95badc893ec7f0b1613e08f6d7c,Order Block Hunter,0x6de9bdf1f2d01b7e51bb97abba12c1e37c88dbf1,0.9146791419492776,,0.13768601670156808,0.1,11246.858691,0.0,True,False,False,240,11973.148858,13,11973.148858,65,11973.148858,46,11973.148858,44
0x2e1aa0af4d30673987b938e56fe5023b75cdfeb6,test1-ggfjy,0x5e11dec6178fe3f8c8c54226a2ad3eafc67bf8c3,0.10658850496692437,,0.12126995419675025,0.1,6296.218603,0.0,True,False,False,15,12411.642078,13,12411.642078,66,12411.642078,47,12411.642078,43
0xb0182faef091c6c02408296d4b8af831a2c6b461,Stone28^旺角,0x6fb04ff5687fc8229ecea7288935291527f9515c,0.0,,1.0,0.1,911.875868,0.0,True,False,False,245,1011.875868,13,1011.875868,63,1011.875868,45,1011.875868,38
0x30f14b7169c657a03d0b6c722b969bee04b8f642,ETHbotic,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,0.04155274636288308,,0.05259796975534832,0.1,7630.200104,0.0,True,True,False,171,9531.414171,13,9531.414171,67,9531.414171,47,9531.414171,42
0x7833b1d61c016fefaa52a1da509b6daa2fbfd71b,Hype $1 Club,0xdeee57b798fe35cb5ac43acabea36e159ce29694,0.7365896531203264,,0.13793103448275862,0.1,5486.187069,0.0,True,False,False,33,6365.997893,13,6365.997893,62,6365.997893,45,6365.997893,47
0x07cf7beae7cbff5c199bd5ecaa30965c879a6225,Degentleman's Fund,0xffcf528abd4205b9c4666ad569a19f2d8b59b243,0.6054215573165491,,0.9999999999999998,0.1,1704.775644,0.0,True,False,False,235,2467.788545,13,2467.788545,65,2467.788545,46,2467.788545,49
0xd57c9295947b5a616a3933344ef03a1ad67318ea,LowRiskCryptoGainer,0xffc8abcd5170b6c106695c8a4a795596b3015542,1.5263429052225677,,0.0659567038459618,0.1,127032.385604,0.0,True,True,False,32,134577.512022,13,134577.512022,64,134577.512022,46,134577.512022,85
0xed2a42cd8b544d78cf48a10707394337bb60178b,Ghost Land,0x164c66a329ffc2cc86972bc4b87a7bbb42a431e7,1.0590254098095429,,0.17509284794833793,0.1,2792.074084,0.0,True,False,False,49,3363.199639,14,3363.199639,65,3363.199639,23,3363.199639,70
0x3df9769bbbb335340872f01d8157c779d73c6ed0,Trading Strategy - IchiV3 LS,0x6389c448e4adebf770590142b685402449b9eab2,0.5507594442654319,,0.18014605087345004,0.1,12598.624942,0.0,True,False,False,28,25862.942996,13,25862.942996,65,25862.942996,48,25862.942996,38
0x7bf5d9951f1a7a925fec839bbdc01a0aa8bd34ff,Black Whale Fleet,0x06b73eb5d58c294d18d3d72b9bd95d7926504cab,1.5769423482704874,,0.052548927650522596,0.1,7156.810362,0.0,False,False,False,21,9059.798767,13,9059.798767,62,9059.798767,47,9059.798767,48
0x8e72bb69abd6f0cf7907fac5ad6fb3f66870e0c6,Hyperliquid Banana,0xc774df28c4e5977ee6841c7fdd14287f8c3a45ac,1.6594799426524276,,0.9782616869387362,0.1,4399.097785,0.0,True,False,False,24,4585.886061,13,4585.886061,62,4585.886061,45,4585.886061,42
0x1cddd9825008192d74357867e0712ce1d39acb18,The Wick Busters,0x30c660b95574c4f2ec5bce8b1338483f66b28b77,0.3874638805437012,,0.8244117076511039,0.1,584.33292,0.0,True,False,False,192,1401.88128,13,1401.88128,66,1401.88128,47,1401.88128,44
0x1e37a337ed460039d1b15bd3bc489de789768d5e,Growi HF,0x7789450871fb1315fa982ccb8039cb34e8f2f60d,5.775011012510319,,0.056639778912689835,0.1,6908073.167234,0.0,True,False,False,250,7183111.961818,40,7183111.961818,67,7183111.961818,48,7183111.961818,89
0x4af52283ea6de9236c47b28e5dbf156453df8efb,[A] Downside,0x3ebbc3beb2a29a7d42d98d1c2d2d4f54b1699869,3.7962495249099826,,1.0,0.1,51091.52644,0.0,False,False,False,36,61582.645219,13,61582.645219,61,61582.645219,44,61582.645219,62
0xae8da1fcab050318c5c1f015cb8f9a510d0e3254,Hyper 3,0x2827ed2c66452690038628423b462900e07fcfb7,0.3615206673179582,,1.0,0.1,3057.854454,0.0,True,False,False,13,3157.854454,13,3157.854454,63,3157.854454,45,3157.854454,43
0x565b1c32936bdaa526947178acc95c5b08cfacc4,Mad Scientists,0x77eea13a1146a77e637a0a5ec181d0bff8629ab4,2.494980670190621,,0.5521680068069602,0.1,11647.995316,0.0,True,False,False,27,14566.314528,13,14566.314528,61,14566.314528,44,14566.314528,45
0xe438e2d09ccb8e4728fc3a0a85f3cd868efcc04a,Hyper6,0x2827ed2c66452690038628423b462900e07fcfb7,0.7270448272420338,,0.9715722973366824,0.1,3069.468169,0.0,True,False,False,13,3582.525478,13,3582.525478,65,3582.525478,46,3582.525478,44
0xa2360e41efd7c298a3124b87f81d6768dacbcaa0,SHORT HIGH DILUTION VALUE VAULT,0xa72cf13c434ae89ca6ad0802e38074345df0a882,0.01572505121691387,,1.0,0.1,501.418884,0.0,True,False,False,224,1099.709196,13,1099.709196,63,1099.709196,42,1099.709196,46
0xafe52e764a7997670deccffe056312781dd5925f,Hyper4,0x2827ed2c66452690038628423b462900e07fcfb7,0.5756609115980289,,0.9713004606042459,0.1,3169.759378,0.0,True,False,False,13,3527.575217,13,3527.575217,64,3527.575217,45,3527.575217,43
0xd57e4dde8d6db4843b003f700264d95657f44162,Wino,0x7f85cb830dbf4a25ec5c285e74aca5ca135bb9ca,0.37831947847993685,,1.0,0.1,10003.947785,0.0,True,False,False,91,10103.947785,13,10103.947785,63,10103.947785,46,10103.947785,48
0x469f690213c467c39a23efacfd2816896009d7d8,HLP Strategy X,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,0.0011211249003601174,,1.0000000000000049,0.0,1000.0,0.0,True,False,False,47,1002202.295149,13,1002202.295149,61,1002202.295149,43,1002202.295149,41
0x632e2c22dd4fb62779871135491eb537e5698672,Neucap Asymmetry Strategy I,0x52f4127f039a06be0c66b7304aa72d0f58d18edc,2.1281860187073027,,0.6342729757308353,0.1,2033.188712,0.0,True,False,False,191,2190.849536,13,2190.849536,62,2190.849536,44,2190.849536,39
0x4da3f5a22c3f8b402ec21c6783c64a779dc5f205,The Low Risk Vault,0xa1a28078ef0637e8a0fc3fdd788afd19b75991a5,0.17159501100000002,,1.0,0.1,3957.198337,0.0,True,False,False,63,4057.198337,13,4057.198337,61,4057.198337,27,4057.198337,45
0x3a6747c8e913085e243a2c22d188dafa8c6a612a,Gucky_2coin_1dot75x,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,1.3156815705800189,,0.050022771395147374,0.1,16223.191449,0.0,True,True,False,182,23206.095257,13,23206.095257,65,23206.095257,48,23206.095257,60
0x58d56b6021189a3aa143a793fbf7daeec27a1929,W for Wizz,0x98ce85f1ec368ee5fce0602b2fec32eec5ede4bb,0.11055044096958005,,0.057928023689219905,0.1,207.162841,0.0,True,False,False,19,1933.443035,13,1933.443035,62,1933.443035,44,1933.443035,42
0xa415c4ded17cac76a1d81a54d9f4aeb48ffd4dd0,BitRocket,0xf9f9ae20f5206f7abb7d3aff5a2907543d1ceb14,0.43303861692622986,,0.06104173228125564,0.1,7711.197605,0.0,True,True,False,181,12455.735447,13,12455.735447,64,12455.735447,45,12455.735447,57
0xa3bd32c7e91ad92eaffdc0d5bbdb0031073133b9,The Bull,0x2ea6cb5d1bfabfe8c30ae832431ed9ddd69abd66,0.7687847598798957,,0.7522029835809155,0.1,738.915492,0.0,True,False,False,56,1192.420492,13,1192.420492,63,1192.420492,45,1192.420492,47
0x08dcbb771f997544f2015f8530e50a234ab71818,DaoScience Quant,0x211ffa28cd3b74fbd455954a2f6983d9627c453f,0.7063745231715005,,1.0000000000000002,0.1,7889.978744,0.0,True,False,False,16,9673.108797,13,9673.108797,65,9673.108797,35,9673.108797,44
0x131398cf559514af8531ce246de9817decb4bd90,Relative Value Strategies,0x12821099227acb6c7ba9f87716b50285276e411b,0.0438374148,,1.0,0.1,8044.194679,0.0,True,False,False,181,10036.531179,13,10036.531179,66,10036.531179,37,10036.531179,41
0x3e2bac5121499410c4020cca55c94e3afb141e0f,0xBTC脉冲,0xf1c02207947ca2777b7da4bca869f765de1b8634,1.0320752027397375,,0.9836714058924739,0.1,177.747782,0.0,True,False,False,74,16007.445752,13,16007.445752,67,16007.445752,47,16007.445752,46
0xa217ebd654f5561ca972df0f07a53ad5d1241654,tkr,0x246b58b28ac5dc304b7a4d0fc31fea5c4d40fe02,0.09901356879527118,,1.0,0.1,874.863155,0.0,True,False,False,10,5357.654941,13,5357.654941,64,5357.654941,28,5357.654941,48
0xc3b1bf1f1e6fb8161ef4dc2f34e2c56f70b94b11,Cold Process,0xfca598f25c38f1836daf58104e4255d786b1c53d,1.9600638630697649,,0.911629754531271,0.1,1409.687029,0.0,True,False,False,212,1971.400279,13,1971.400279,64,1971.400279,45,1971.400279,47
0x85ca1b6203b4eeebeaab1ca2ed77ca9d439539a0,Good-Day,0x79067d8e506fe735e869daa0ed0e4b1d51e05c50,0.12817497806884942,,1.0,0.1,1829.215627,0.0,True,False,False,17,2127.766436,13,2127.766436,62,2127.766436,44,2127.766436,69
0x31edd7da5efb03b3ce15ab4edb2a94d680a079e8,Liberty & Humanism Capital,0xb8b00a5581f43a35a759d3c7280994ddf1736355,3.2090222202995458,,0.999999999246428,0.1,460.964507,0.0,True,True,False,243,1804.026272,13,1804.026272,66,1804.026272,47,1804.026272,37
0xd321ad79041bdad719ba5ff42fe950e1977df439,Agent RockSteady,0x89bd1d5194843cb2358ae4e5fe51e937b7506227,0.1973364702137827,,0.05831294137394938,0.1,3101.096101,0.0,True,False,False,214,6175.295614,13,6175.295614,64,6175.295614,45,6175.295614,47
0x5e177e5e39c0f4e421f5865a6d8beed8d921cb70,HLP Liquidator 3,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,5.747878547326295e-05,,1.0000000000000002,0.0,999900.0,0.0,True,False,False,187,1000000.0,13,1000000.0,62,1000000.0,43,1000000.0,32
0x74469b37ec1bb781d62ad69b148107974826b132,Berserker Capital,0x34a02b19146e2774ee295c2eefb22ccc0ab49538,3.341193367080598,,0.9999999999999999,0.1,3132.645129,0.0,True,False,False,31,3232.645129,16,3232.645129,12,3232.645129,8,3232.645129,16
0x1b5d4890c63fb782961ea7d932a9548883ae98da,Goon Labs Capital Inc LLC Incorporated,0x69a8635bececf58850005189fcea9a460f22add7,0.093656268,,1.0,0.1,77.006682,0.0,True,False,False,65,1007.804689,13,1007.804689,39,1007.804689,13,1007.804689,39
0xc94376c6e3e85dfbe22026d9fe39b000bcf649f0,Vault 3,0x3fc6e2d6c0e1d4072f876f74e03d191e2cc61922,1.1965137249315456,,0.15727016491670065,0.1,7848.552059,0.0,True,False,False,38,9946.735675,13,9946.735675,63,9946.735675,46,9946.735675,45
0x3eaf61e9ebe3edae184c14841d5bb8203611d96f,Crypto Czars - Road to 100k ,0x17b4bf0ab3ce0dc0d42d2d2180230b765f39d471,0.8294771030491279,,0.9860319097007214,0.1,7553.590272,0.0,True,False,False,115,7655.006868,13,7655.006868,54,7655.006868,17,7655.006868,54
0x152a8bfb92d3ee5fa0c89321695d1fd385085f90,Snipe trading Bear market ,0x9ab020fd91d6909e3d0cbf6c078f8b8163836c06,1.748116819057072,,0.9978611760274555,0.1,10614.515738,0.0,True,False,False,37,11492.949746,13,11492.949746,67,11492.949746,47,11492.949746,47
0x8a9a47409a7d69bedd5354676f1adf37e1dce9b4,Count Compound,0x73de365d5b22166faa5b3ffce73b93ad172356d3,0.9664813459461219,,1.0,0.1,1220.262697,0.0,True,False,False,250,2410.816438,13,2410.816438,63,2410.816438,45,2410.816438,47
0xf49a62e5060da5e75a5e98b3dd298a36250bbd87,AI Alpha Trend,0xef9e3f4a5feb7b248344f382ea55d71f44432ad1,0.3706182942369879,,1.0,0.1,3270.482283,0.0,True,False,False,102,3634.099203,13,3634.099203,66,3634.099203,46,3634.099203,63
0x8a6594bfeff2573e09d7a73ded98b688a819b300,Morph,0x00000000002f3d928030df28cb15b27b56888b9b,0.14120647636363637,,1.0,0.1,1012.943927,0.0,True,False,False,18,1112.943927,14,1112.943927,40,1112.943927,14,1112.943927,40
0xf3a3ad04ff84484b02f08bbf11eecc01f9d78dbf,Hyperliquid Durian,0xc774df28c4e5977ee6841c7fdd14287f8c3a45ac,1.4608780571308329,,0.9698131622657312,0.1,3220.901237,0.0,True,False,False,24,3354.52285,13,3354.52285,65,3354.52285,46,3354.52285,43
0x86e64df33ad85456a7ca5d7363bfa6479f87d861,Volatility Farm,0x7e5db68598b899cb6684e5e8d4c8147bb4a06f50,0.5083146568649091,,0.45613123335088807,0.1,1711.742367,0.0,True,False,False,40,4486.3051,14,4486.3051,19,4486.3051,8,4486.3051,21
0x34ad1f870b8a4095a46effb093fa3bf70c121f5e,Hyper5,0x2827ed2c66452690038628423b462900e07fcfb7,1.7116441283586794,,1.0,0.1,3270.937094,0.0,True,False,False,13,3569.183443,13,3569.183443,67,3569.183443,47,3569.183443,44
0xc71f5a493b937e4b1798b86510630336a6dfd804,Wild Money,0xfdd97214861228f522ca1368db172f0f4a92e3fc,2.867701142505348,,0.3114682890694038,0.1,1992.446487,0.0,True,False,False,97,2317.038067,13,2317.038067,64,2317.038067,45,2317.038067,38
0x374b8890dbc7aef957ec44e9b80766118789f1a4,Hyperliquid Y,0xc774df28c4e5977ee6841c7fdd14287f8c3a45ac,0.78474089689283,,0.889561864720132,0.1,3491.131674,0.0,True,False,False,19,3653.011053,13,3653.011053,67,3653.011053,47,3653.011053,44
0x08b320110b0b9eefcd76fa19b82be093370b0bde,Long ETH. Short ETH Layer 2,0x562d5c53a785504c01279baee34bfffc12d6d4ee,0.6145323120585895,,1.0,0.1,1817.072734,0.0,True,True,False,152,2284.888698,13,2284.888698,65,2284.888698,46,2284.888698,49
0xeaee3e55f8dde6779922166e1502887cebbb5f57,Acrypto.trade,0xf4150f64418eac01d7e7172b3259618194fc7268,0.8452938739754929,,0.23710835886872955,0.1,36835.780579,0.0,True,False,False,117,37257.52868,13,37257.52868,65,37257.52868,39,37257.52868,46
0xacdd7f82fd113905f0549c5013be52fa1baef6b3,Systematic MR - Perp Futures,0xa50425b24ca32d61f840f425595a9651c3d177d6,0.05633016,,1.0,0.1,904.69418,0.0,True,True,False,216,1004.69418,13,1004.69418,63,1004.69418,26,1004.69418,44
0x9fddfea2aa964248603f8c387f7c1f5f12c52baa,Elephant,0x51a8f30ac5b08a8ebf4ccb702a7df102a4e56439,0.45397693799999994,,1.0,0.1,1044.351319,0.0,True,False,False,16,2075.662823,13,2075.662823,64,2075.662823,23,2075.662823,70
0x152a06f737861b04e99691bbadf6166d64acb921,HindenShort v0.1,0xf870446173fef740719e66102e710e30cad569af,0.15376283417887476,,1.0,0.1,549.116956,0.0,True,False,False,153,3553.55769,13,3553.55769,47,3553.55769,15,3553.55769,47
0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,Hyperliquidity Provider (HLP),0x677d831aef5328190852e24f13c46cac05f984e7,0.005121664399704177,,0.0008503772850519678,0.0,146362766.097314,0.0,True,False,False,153,423090475.160112,63,423090475.160112,69,423090475.160112,47,423090475.160112,85
0x28a7339581f3e169bdfc9a2dec2f6d80c10719e4,ETHernal,0xf9f9ae20f5206f7abb7d3aff5a2907543d1ceb14,0.06978464598547317,,0.12866783217124733,0.1,1523.912566,0.0,True,True,False,205,2301.107598,13,2301.107598,65,2301.107598,47,2301.107598,36
0x364cc6835bf27c197a258d002e1cea8ffdcd5b4e,Dinoshi,0x37f76af261a396fac7691003944751fbcf224d0d,4.276082034071116,,0.45940874680242344,0.1,403.132409,0.0,True,False,False,39,1277.07565,13,1277.07565,40,1277.07565,15,1277.07565,43
0xccee00943de1dc5e9f80aad18d8a9fb6ff5b51b5,Hype U-Boat,0xb402c5afb6fb2440b1db7ca129d1f57031d07b6c,0.09382538548481573,,0.7433090826111046,0.1,537.999198,0.0,True,False,False,34,1221.587224,13,1221.587224,59,1221.587224,19,1221.587224,59
0xb1688bcae7de088fe9f2ef1d1f79e681fc0443ed,$🏧| ATM |🏧$,0x3e068eaeb971cc6b21b6b21a514c3423b93747d1,1.0323305040971835,,0.2496734961061381,0.1,14152.10187,0.0,True,False,False,241,14552.624959,13,14552.624959,63,14552.624959,46,14552.624959,42
